CustomerName,total_profit,total_Qty,total_sales,customer_segment,RowID,CustomerSegment,Region,StateOrProvince,City,PostalCode
"Emma Sparks",4910.86,105,13983.92,others,19319,Corporate,West,Oregon,"Oregon City",97045
"Emma Sparks",4910.86,105,13983.92,others,19318,Corporate,West,Oregon,"Oregon City",97045
"Mildred Mullen",4898.39,14,7099.12,others,18590,Consumer,East,Maine,Portland,4101
"Matthew Welsh",4897.92,11,477.72,others,25303,Corporate,South,Georgia,Dalton,30721
"Matthew Welsh",4897.92,11,477.72,others,25302,Corporate,South,Georgia,Dalton,30721
"Kara Patton",4858.19,125,12308.3,others,21381,Corporate,Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,21380,Corporate,Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,19745,"Home Office",Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,21434,"Home Office",Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,18415,Corporate,Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,18414,Corporate,Central,Illinois,Carpentersville,60110
"Kara Patton",4858.19,125,12308.3,others,18413,Corporate,Central,Illinois,Carpentersville,60110
"Juan Gilbert",4802.15,74,14896.12,"most active customer",20852,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",20853,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",20854,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",20881,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",25552,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",24499,"Small Business",Central,Wisconsin,Oshkosh,54901
"Juan Gilbert",4802.15,74,14896.12,"most active customer",24500,"Small Business",Central,Wisconsin,Oshkosh,54901
"Mildred Steele",4784.13,33,7329.92,"active customer",23566,"Small Business",West,"New Mexico",Roswell,88201
"Mildred Steele",4784.13,33,7329.92,"active customer",25187,"Small Business",West,"New Mexico",Roswell,88201
"Mildred Steele",4784.13,33,7329.92,"active customer",23486,"Small Business",West,"New Mexico",Roswell,88201
"Mildred Steele",4784.13,33,7329.92,"active customer",23485,"Small Business",West,"New Mexico",Roswell,88201
"Yvonne Stephens",4778.23,75,7843.2,"most active customer",23927,Consumer,West,California,Davis,95616
"Yvonne Stephens",4778.23,75,7843.2,"most active customer",25098,Consumer,West,California,Davis,95616
"Yvonne Stephens",4778.23,75,7843.2,"most active customer",25097,Consumer,West,California,Davis,95616
"Yvonne Stephens",4778.23,75,7843.2,"most active customer",25096,Consumer,West,California,Davis,95616
"Yvonne Stephens",4778.23,75,7843.2,"most active customer",25095,Consumer,West,California,Davis,95616
"Sidney Matthews",4730.18,13,6855.33,"can not lose",26297,"Small Business",East,Massachusetts,Framingham,1701
"Edna Huang",4725.42,26,13591.76,"can not lose",25176,"Home Office",East,Massachusetts,"South Hadley",1075
"Edna Huang",4725.42,26,13591.76,"can not lose",25179,Corporate,East,Massachusetts,"South Hadley",1075
"Bernice Stanley",4721.78,57,6843.16,"most active customer",25548,Corporate,Central,Illinois,Peoria,61604
"Bernice Stanley",4721.78,57,6843.16,"most active customer",25136,Corporate,Central,Illinois,Peoria,61604
"Calvin Ferrell",4714.85,6,50.75,others,18912,Corporate,South,Kentucky,Owensboro,42301
"Vicki Shannon",4687.34,86,4238.96,"most active customer",23808,Corporate,South,Virginia,"Tysons Corner",22102
"Vicki Shannon",4687.34,86,4238.96,"most active customer",25099,Corporate,South,Virginia,"Tysons Corner",22102
"Vicki Shannon",4687.34,86,4238.96,"most active customer",25100,Corporate,South,Virginia,"Tysons Corner",22102
"Vicki Shannon",4687.34,86,4238.96,"most active customer",25101,Corporate,South,Virginia,"Tysons Corner",22102
"Vicki Shannon",4687.34,86,4238.96,"most active customer",24634,Corporate,South,Virginia,"Tysons Corner",22102
"Ellen Beck",4633.09,24,7046.38,others,18054,"Small Business",West,Arizona,Scottsdale,85254
"Ellen Beck",4633.09,24,7046.38,others,18055,"Small Business",West,Arizona,Scottsdale,85254
"Ellen Beck",4633.09,24,7046.38,others,24452,"Small Business",West,Arizona,Scottsdale,85254
"Ellen Beck",4633.09,24,7046.38,others,24453,"Small Business",West,Arizona,Scottsdale,85254
"Ellen Beck",4633.09,24,7046.38,others,23785,"Small Business",West,Arizona,Scottsdale,85254
"Denise Crabtree",4631.34,20,6712.09,"can not lose",19289,"Home Office",East,Maryland,"Severna Park",21146
"Denise Crabtree",4631.34,20,6712.09,"can not lose",22108,"Home Office",East,Maryland,"Severna Park",21146
"Edna Monroe Talley",4599.94,57,7740.89,others,23125,Corporate,Central,Texas,Seguin,78155
"Edna Monroe Talley",4599.94,57,7740.89,others,23035,Corporate,Central,Texas,Seguin,78155
"Edna Monroe Talley",4599.94,57,7740.89,others,23210,Corporate,Central,Texas,Seguin,78155
"Edna Monroe Talley",4599.94,57,7740.89,others,23209,Corporate,Central,Texas,Seguin,78155
"Edna Monroe Talley",4599.94,57,7740.89,others,24133,Corporate,Central,Texas,Seguin,78155
"Edna Monroe Talley",4599.94,57,7740.89,others,24132,Corporate,Central,Texas,Seguin,78155
"Danny Cain",4582.45,66,6947.12,others,21828,"Small Business",Central,Michigan,Jackson,49201
"Danny Cain",4582.45,66,6947.12,others,21827,"Small Business",Central,Michigan,Jackson,49201
"Danny Cain",4582.45,66,6947.12,others,25210,"Small Business",Central,Michigan,Jackson,49201
"Daniel Webb Stephens",4580.07,14,6637.78,others,18440,Consumer,Central,Illinois,Carbondale,62901
"Jeff Meadows",4568.08,53,3168.36,others,25440,Corporate,South,Kentucky,Paducah,42003
"Jeff Meadows",4568.08,53,3168.36,others,20639,Corporate,South,Kentucky,Paducah,42003
"Jeff Meadows",4568.08,53,3168.36,others,20640,Corporate,South,Kentucky,Paducah,42003
"Jeff Meadows",4568.08,53,3168.36,others,22458,Corporate,South,Kentucky,Paducah,42003
"Jeff Meadows",4568.08,53,3168.36,others,18913,Corporate,South,Kentucky,Paducah,42003
"Sharon Marcus",4559.45,70,6692.55,"most active customer",21853,Consumer,West,Washington,Longview,98632
"Sharon Marcus",4559.45,70,6692.55,"most active customer",19280,Consumer,West,Washington,Longview,98632
"Sharon Marcus",4559.45,70,6692.55,"most active customer",19406,Consumer,West,Washington,Longview,98632
"Sharon Marcus",4559.45,70,6692.55,"most active customer",19405,Consumer,West,Washington,Longview,98632
"Sharon Marcus",4559.45,70,6692.55,"most active customer",21852,Consumer,West,Washington,Longview,98632
"Sharon Marcus",4559.45,70,6692.55,"most active customer",18728,Consumer,West,Washington,Longview,98632
"Dana Teague",4556.53,311,61298.98,"most active customer",1293,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",7391,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",7390,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",2,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",998,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",7110,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",7109,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",8007,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",8006,Corporate,East,"District of Columbia",Washington,20016
"Dana Teague",4556.53,311,61298.98,"most active customer",1529,Corporate,East,"District of Columbia",Washington,20016
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",24568,Corporate,South,Florida,"Winter Haven",33881
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",24569,Corporate,South,Florida,"Winter Haven",33881
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",23500,Corporate,South,Florida,"Winter Haven",33881
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",23772,Corporate,South,Florida,"Winter Haven",33881
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",20141,Corporate,South,Florida,"Winter Haven",33881
"Rhonda Bryant",4538.24,76,5338.18,"most active customer",24567,Corporate,South,Florida,"Winter Haven",33881
"Norma Kendall",4460.25,55,9588.89,others,24906,Corporate,Central,Michigan,Owosso,48841
"Norma Kendall",4460.25,55,9588.89,others,26239,Corporate,Central,Michigan,Owosso,48841
"Norma Kendall",4460.25,55,9588.89,others,26238,Corporate,Central,Michigan,Owosso,48841
"Norma Kendall",4460.25,55,9588.89,others,23255,Corporate,Central,Michigan,Owosso,48841
"Norma Kendall",4460.25,55,9588.89,others,23683,Corporate,Central,Michigan,Owosso,48841
"Laurence Cummings",4433.07,73,1965.24,"most active customer",23313,"Small Business",South,Florida,"Lehigh Acres",33971
"Laurence Cummings",4433.07,73,1965.24,"most active customer",23314,"Small Business",South,Florida,"Lehigh Acres",33971
"Laurence Cummings",4433.07,73,1965.24,"most active customer",21615,"Small Business",South,Florida,"Lehigh Acres",33971
"Laurence Cummings",4433.07,73,1965.24,"most active customer",22679,"Small Business",South,Florida,"Lehigh Acres",33971
"Laurence Cummings",4433.07,73,1965.24,"most active customer",22726,"Small Business",South,Florida,"Lehigh Acres",33971
"Elisabeth Stephenson",4420.85,46,8013.97,others,21201,Corporate,Central,Texas,Houston,77036
"Elisabeth Stephenson",4420.85,46,8013.97,others,22936,Corporate,Central,Texas,Houston,77036
"Elisabeth Stephenson",4420.85,46,8013.97,others,22935,Corporate,Central,Texas,Houston,77036
"Jacob Hirsch",4407.44,15,7029.1,others,18283,"Home Office",East,"Rhode Island",Barrington,2806
"Natalie Snow",4404.54,87,1033.46,others,26047,"Home Office",South,Alabama,Selma,36701
"Natalie Snow",4404.54,87,1033.46,others,25373,"Home Office",South,Alabama,Selma,36701
"Natalie Snow",4404.54,87,1033.46,others,25927,"Home Office",South,Alabama,Selma,36701
"Natalie Snow",4404.54,87,1033.46,others,26046,"Home Office",South,Alabama,Selma,36701
"Natalie Snow",4404.54,87,1033.46,others,26045,"Home Office",South,Alabama,Selma,36701
"Natalie Snow",4404.54,87,1033.46,others,26044,"Home Office",South,Alabama,Selma,36701
"Chad Henson",4377.1,91,8106.23,others,21059,Corporate,East,"West Virginia",Huntington,25705
"Chad Henson",4377.1,91,8106.23,others,21060,Corporate,East,"West Virginia",Huntington,25705
"Chad Henson",4377.1,91,8106.23,others,21061,Corporate,East,"West Virginia",Huntington,25705
"Chad Henson",4377.1,91,8106.23,others,21818,Corporate,East,"West Virginia",Huntington,25705
"Chad Henson",4377.1,91,8106.23,others,23575,Corporate,East,"West Virginia",Huntington,25705
"Chad Henson",4377.1,91,8106.23,others,23576,Corporate,East,"West Virginia",Huntington,25705
"Glenda Dougherty",4375.79,33,6530.28,"most active customer",22106,Corporate,East,"New York","New Rochelle",10801
"Glenda Dougherty",4375.79,33,6530.28,"most active customer",24057,Corporate,East,"New York","New Rochelle",10801
"Stacy Gould",4339.63,45,7389.84,"active customer",22407,"Home Office",Central,Michigan,"Bay City",48708
"Stacy Gould",4339.63,45,7389.84,"active customer",24683,"Home Office",Central,Michigan,"Bay City",48708
"Stacy Gould",4339.63,45,7389.84,"active customer",20261,"Home Office",Central,Michigan,"Bay City",48708
"Louis Parrish",4295.42,855,32893.42,"most active customer",4132,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",829,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",3081,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",6400,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",2374,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",532,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",6416,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",1358,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",340,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",1245,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",1244,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",6399,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",6398,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",4182,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",7443,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",7442,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",2990,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",5396,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",8023,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",8022,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",1553,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",1552,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",5468,"Small Business",East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",4133,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",4131,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",831,Consumer,East,"District of Columbia",Washington,20016
"Louis Parrish",4295.42,855,32893.42,"most active customer",830,Consumer,East,"District of Columbia",Washington,20016
"Pauline Denton",4269.79,77,12647.15,"most active customer",24059,"Small Business",Central,Indiana,Vincennes,47591
"Pauline Denton",4269.79,77,12647.15,"most active customer",20269,"Small Business",Central,Indiana,Vincennes,47591
"Pauline Denton",4269.79,77,12647.15,"most active customer",20678,"Small Business",Central,Indiana,Vincennes,47591
"Pauline Denton",4269.79,77,12647.15,"most active customer",21487,"Small Business",Central,Indiana,Vincennes,47591
"Pauline Denton",4269.79,77,12647.15,"most active customer",22126,"Small Business",Central,Indiana,Vincennes,47591
"Pauline Denton",4269.79,77,12647.15,"most active customer",22125,"Small Business",Central,Indiana,Vincennes,47591
"Tracy Buckley",4259.98,43,1652.28,others,20975,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,20974,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,19622,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,19621,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,19620,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,19967,"Home Office",South,Arkansas,"North Little Rock",72113
"Tracy Buckley",4259.98,43,1652.28,others,21000,"Home Office",South,Arkansas,"North Little Rock",72113
"Ronnie Proctor",4249.11,30,6476.1,others,19483,"Home Office",West,California,"San Gabriel",91776
"Ronnie Proctor",4249.11,30,6476.1,others,20228,"Home Office",West,California,"San Gabriel",91776
"Cecil Berger",4237.27,69,1607.2,"active customer",25799,"Home Office",South,Arkansas,"Bella Vista",72714
"Cecil Berger",4237.27,69,1607.2,"active customer",25800,"Home Office",South,Arkansas,"Bella Vista",72714
"Cecil Berger",4237.27,69,1607.2,"active customer",24973,Consumer,South,Arkansas,"Bella Vista",72714
"Cecil Berger",4237.27,69,1607.2,"active customer",24618,"Home Office",South,Arkansas,"Bella Vista",72714
"Cecil Berger",4237.27,69,1607.2,"active customer",24884,"Home Office",South,Arkansas,"Bella Vista",72714
"Cecil Berger",4237.27,69,1607.2,"active customer",25854,"Home Office",South,Arkansas,"Bella Vista",72714
"Juan Justice",4216.06,81,9436.06,"most active customer",19353,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",19368,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",19367,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",19366,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",18919,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",19365,Corporate,Central,Minnesota,"Saint Paul",55106
"Juan Justice",4216.06,81,9436.06,"most active customer",19364,Corporate,Central,Minnesota,"Saint Paul",55106
"Kristine Connolly",4195.6,616,81296.39,"most active customer",2368,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",349,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",1115,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",64,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",4926,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",4927,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",4928,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",7469,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",7470,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",2142,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",991,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",5004,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",2369,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",2086,Corporate,West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",3810,"Home Office",West,California,"Los Angeles",90008
"Kristine Connolly",4195.6,616,81296.39,"most active customer",3811,"Home Office",West,California,"Los Angeles",90008
"Renee Ellington",4160.42,36,3376.23,others,22069,"Home Office",South,Mississippi,Jackson,39212
"Renee Ellington",4160.42,36,3376.23,others,19729,"Home Office",South,Mississippi,Jackson,39212
"Renee Ellington",4160.42,36,3376.23,others,19728,"Home Office",South,Mississippi,Jackson,39212
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",20617,Corporate,West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",21450,"Home Office",West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",20338,"Small Business",West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",20638,"Small Business",West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",21273,"Home Office",West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",20983,Corporate,West,Arizona,"Bullhead City",86442
"Marcia Greenberg",4124.75,105,11757.28,"most active customer",21580,Corporate,West,Arizona,"Bullhead City",86442
"Lewis House Stokes",4117.71,32,5967.69,others,18475,"Home Office",Central,Oklahoma,Edmond,73034
"Lewis House Stokes",4117.71,32,5967.69,others,18474,"Home Office",Central,Oklahoma,Edmond,73034
"Caroline Johnston",4078.04,560,27192.11,others,7556,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,7555,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,2320,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,1629,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,1628,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6779,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6778,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6003,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6002,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6001,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6000,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,5999,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,495,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,494,Consumer,East,Massachusetts,Boston,2129
"Caroline Johnston",4078.04,560,27192.11,others,6014,Consumer,East,Massachusetts,Boston,2129
"Leah Clapp",4052.43,43,7443.2,others,23435,Consumer,West,Nevada,"Las Vegas",89115
"Leah Clapp",4052.43,43,7443.2,others,23434,Consumer,West,Nevada,"Las Vegas",89115
"Leah Clapp",4052.43,43,7443.2,others,23433,Consumer,West,Nevada,"Las Vegas",89115
"Leah Clapp",4052.43,43,7443.2,others,24199,Consumer,West,Nevada,"Las Vegas",89115
"Tracey Gross",4035.47,88,7639.42,"most active customer",24739,Corporate,West,California,Gilroy,95020
"Tracey Gross",4035.47,88,7639.42,"most active customer",23619,Corporate,West,California,Gilroy,95020
"Tracey Gross",4035.47,88,7639.42,"most active customer",23618,Corporate,West,California,Gilroy,95020
"Tracey Gross",4035.47,88,7639.42,"most active customer",25627,Corporate,West,California,Gilroy,95020
"Tracey Gross",4035.47,88,7639.42,"most active customer",23859,Corporate,West,California,Gilroy,95020
"Marian Willis",4021.08,68,7836.06,"most active customer",21768,"Home Office",Central,Nebraska,"La Vista",68128
"Marian Willis",4021.08,68,7836.06,"most active customer",19246,"Home Office",Central,Nebraska,"La Vista",68128
"Marian Willis",4021.08,68,7836.06,"most active customer",19247,"Home Office",Central,Nebraska,"La Vista",68128
"Marian Willis",4021.08,68,7836.06,"most active customer",22676,"Home Office",Central,Nebraska,"La Vista",68128
"Marian Willis",4021.08,68,7836.06,"most active customer",23420,"Small Business",Central,Nebraska,"La Vista",68128
"Marian Willis",4021.08,68,7836.06,"most active customer",21759,"Small Business",Central,Nebraska,"La Vista",68128
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21834,"Home Office",Central,Michigan,Warren,48093
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21835,"Home Office",Central,Michigan,Warren,48093
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21975,"Home Office",Central,Michigan,Warren,48093
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21976,"Home Office",Central,Michigan,Warren,48093
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21977,"Home Office",Central,Michigan,Warren,48093
"Tom Hoyle Honeycutt",4008.74,62,12597.99,"most active customer",21447,Corporate,Central,Michigan,Warren,48093
"Douglas Sutton",3995.43,76,6384.45,"most active customer",20664,Corporate,West,Colorado,"Wheat Ridge",80033
"Douglas Sutton",3995.43,76,6384.45,"most active customer",19537,Corporate,West,Colorado,"Wheat Ridge",80033
"Douglas Sutton",3995.43,76,6384.45,"most active customer",19538,Corporate,West,Colorado,"Wheat Ridge",80033
"Douglas Sutton",3995.43,76,6384.45,"most active customer",23032,Corporate,West,Colorado,"Wheat Ridge",80033
"Douglas Sutton",3995.43,76,6384.45,"most active customer",21645,Corporate,West,Colorado,"Wheat Ridge",80033
"Douglas Sutton",3995.43,76,6384.45,"most active customer",21316,Corporate,West,Colorado,"Wheat Ridge",80033
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",18467,"Small Business",West,California,"West Hollywood",90069
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",21243,"Small Business",West,California,"West Hollywood",90069
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",18721,"Small Business",West,California,"West Hollywood",90069
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",19427,"Small Business",West,California,"West Hollywood",90069
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",22731,"Small Business",West,California,"West Hollywood",90069
"Debbie Stevenson",3957.9,60,7715.89,"most active customer",18674,"Small Business",West,California,"West Hollywood",90069
"Jonathan Cheng",3887.46,23,5771.4,others,25754,Corporate,West,Oregon,Portland,97206
"Jonathan Cheng",3887.46,23,5771.4,others,25842,Corporate,West,Oregon,Portland,97206
"Jonathan Cheng",3887.46,23,5771.4,others,23986,Corporate,West,Oregon,Portland,97206
"Jimmy Han",3848.83,282,18559.43,"most active customer",3989,"Home Office",Central,Texas,Houston,77095
"Jimmy Han",3848.83,282,18559.43,"most active customer",1399,"Home Office",Central,Texas,Houston,77095
"Jimmy Han",3848.83,282,18559.43,"most active customer",7068,"Home Office",Central,Texas,Houston,77095
"Jimmy Han",3848.83,282,18559.43,"most active customer",7106,"Home Office",Central,Texas,Houston,77095
"Jimmy Han",3848.83,282,18559.43,"most active customer",3990,"Home Office",Central,Texas,Houston,77095
"Jimmy Han",3848.83,282,18559.43,"most active customer",68,"Home Office",Central,Texas,Houston,77095
"Leah Davenport",3799.38,50,8370.14,"most active customer",26093,"Small Business",West,California,Hesperia,92345
"Leah Davenport",3799.38,50,8370.14,"most active customer",24684,Corporate,West,California,Hesperia,92345
"Leah Davenport",3799.38,50,8370.14,"most active customer",25505,"Small Business",West,California,Hesperia,92345
"Leah Davenport",3799.38,50,8370.14,"most active customer",26094,"Small Business",West,California,Hesperia,92345
"Hazel Graham",3769.91,26,10117.38,others,25472,Corporate,East,Ohio,Cleveland,44105
"Hazel Graham",3769.91,26,10117.38,others,25297,Consumer,East,Ohio,Cleveland,44105
"Hazel Graham",3769.91,26,10117.38,others,26359,Consumer,East,Ohio,Cleveland,44105
"Cindy Harvey",3706.94,53,6156.17,"most active customer",23120,Consumer,West,Utah,Tooele,84074
"Cindy Harvey",3706.94,53,6156.17,"most active customer",20652,Consumer,West,Utah,Tooele,84074
"Cindy Harvey",3706.94,53,6156.17,"most active customer",18210,Consumer,West,Utah,Tooele,84074
"Cindy Harvey",3706.94,53,6156.17,"most active customer",20878,Corporate,West,Utah,Tooele,84074
"Cindy Harvey",3706.94,53,6156.17,"most active customer",20277,Consumer,West,Utah,Tooele,84074
"John Merritt",3692.98,77,5877.45,"most active customer",23580,Corporate,Central,Texas,Keller,76248
"John Merritt",3692.98,77,5877.45,"most active customer",22150,Corporate,Central,Texas,Keller,76248
"John Merritt",3692.98,77,5877.45,"most active customer",22149,Corporate,Central,Texas,Keller,76248
"John Merritt",3692.98,77,5877.45,"most active customer",22148,Corporate,Central,Texas,Keller,76248
"John Merritt",3692.98,77,5877.45,"most active customer",22147,Corporate,Central,Texas,Keller,76248
"John Merritt",3692.98,77,5877.45,"most active customer",23729,Corporate,Central,Texas,Keller,76248
"Marguerite Yu",3683.03,76,7217.03,others,21057,"Home Office",Central,Texas,Weslaco,78596
